,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
816,2015-03-28,60004.86217114353,45061.90202689371,85658.36064548852,60004.86217114353,60004.86217114353,5995.423095611519,5995.423095611519,5995.423095611519,4941.860809138504,4941.860809138504,4941.860809138504,1053.5622864730142,1053.5622864730142,1053.5622864730142,0.0,0.0,0.0,66000.28526675505
817,2015-03-29,60029.57262056578,-14802.259693790847,23185.706778598378,60029.57262056578,60029.57262056578,-55883.63093804347,-55883.63093804347,-55883.63093804347,-56778.99994917741,-56778.99994917741,-56778.99994917741,895.3690111339419,895.3690111339419,895.3690111339419,0.0,0.0,0.0,4145.941682522309
818,2015-03-30,60054.283069988014,59881.4943034649,100351.18618859962,60054.283069988014,60054.283069988014,19748.748196984227,19748.748196984227,19748.748196984227,19033.197641998075,19033.197641998075,19033.197641998075,715.5505549861495,715.5505549861495,715.5505549861495,0.0,0.0,0.0,79803.03126697225
819,2015-03-31,60078.993519410265,53245.46818995354,91079.12994135157,60078.993519410265,60078.993519410265,11891.817825139404,11891.817825139404,11891.817825139404,11375.907772622038,11375.907772622038,11375.907772622038,515.9100525173614,515.9100525173614,515.9100525173614,0.0,0.0,0.0,71970.81134454967
820,2015-04-01,60103.7039688325,48947.33351889626,87043.32716608305,60103.7039688325,60103.7039688325,8002.892932260639,8002.892932260639,8002.892932260639,7703.851358711023,7703.851358711023,7703.851358711023,299.04157354961615,299.04157354961615,299.04157354961615,0.0,0.0,0.0,68106.59690109314
821,2015-04-02,60128.41441825474,45162.282615487034,84736.1534568457,60128.41441825474,60128.41441825474,4340.699083112801,4340.699083112801,4340.699083112801,4272.411297441415,4272.411297441415,4272.411297441415,68.28778567138691,68.28778567138691,68.28778567138691,0.0,0.0,0.0,64469.11350136754
822,2015-04-03,60153.12486767699,49047.97408912635,88828.7350007287,60153.12486767699,60153.12486767699,9279.443353327104,9279.443353327104,9279.443353327104,9451.771069155713,9451.771069155713,9451.771069155713,-172.32771582860812,-172.32771582860812,-172.32771582860812,0.0,0.0,0.0,69432.5682210041
823,2015-04-04,60177.83531709923,45651.12250773652,84280.00977914275,60177.83531709923,60177.83531709923,4523.668986864184,4523.668986864184,4523.668986864184,4941.860809121237,4941.860809121237,4941.860809121237,-418.19182225705373,-418.19182225705373,-418.19182225705373,0.0,0.0,0.0,64701.50430396341
824,2015-04-05,60202.54576652147,-16693.292766111907,21480.88395545762,60202.54576652147,60202.54576652147,-57443.214668947425,-57443.214668947425,-57443.214668947425,-56778.99994915807,-56778.99994915807,-56778.99994915807,-664.2147197893643,-664.2147197893643,-664.2147197893643,0.0,0.0,0.0,2759.331097574046
825,2015-04-06,60227.256215943715,60034.41955828023,98243.60609817246,60227.256215943715,60227.256215943715,18128.236597127223,18128.236597127223,18128.236597127223,19033.197642023788,19033.197642023788,19033.197642023788,-904.9610448965697,-904.9610448965697,-904.9610448965697,0.0,0.0,0.0,78355.49281307094
826,2015-04-07,60251.96666536595,51030.50260366592,90592.72668446731,60251.96666536595,60251.96666536595,10241.1120420696,10241.1120420696,10241.1120420696,11375.907772739607,11375.907772739607,11375.907772739607,-1134.7957306700073,-1134.7957306700073,-1134.7957306700073,0.0,0.0,0.0,70493.07870743555
827,2015-04-08,60276.677114788195,47519.98665789346,87609.10091053399,60276.677114788195,60276.677114788195,6355.8109743277055,6355.8109743277055,6355.8109743277055,7703.851358844558,7703.851358844558,7703.851358844558,-1348.0403845168526,-1348.0403845168526,-1348.0403845168526,0.0,0.0,0.0,66632.4880891159
828,2015-04-09,60301.38756421044,44475.6754251198,81798.43140259998,60301.38756421044,60301.38756421044,2733.275641025377,2733.275641025377,2733.275641025377,4272.411297585568,4272.411297585568,4272.411297585568,-1539.1356565601911,-1539.1356565601911,-1539.1356565601911,0.0,0.0,0.0,63034.66320523582
829,2015-04-10,60326.098013632676,48485.142768510115,87617.38297392757,60326.098013632676,60326.098013632676,7748.966257925575,7748.966257925575,7748.966257925575,9451.771069246517,9451.771069246517,9451.771069246517,-1702.8048113209436,-1702.8048113209436,-1702.8048113209436,0.0,0.0,0.0,68075.06427155825
830,2015-04-11,60350.80846305492,44136.47543103996,82907.0898182073,60350.80846305492,60350.80846305492,3107.6471979077373,3107.6471979077373,3107.6471979077373,4941.860809103975,4941.860809103975,4941.860809103975,-1834.2136111962373,-1834.2136111962373,-1834.2136111962373,0.0,0.0,0.0,63458.45566096266
831,2015-04-12,60375.518912477164,-16784.585680774493,20694.65830669367,60375.518912477164,60375.518912477164,-58708.12161203644,-58708.12161203644,-58708.12161203644,-56778.99994915525,-56778.99994915525,-56778.99994915525,-1929.1216628811817,-1929.1216628811817,-1929.1216628811817,0.0,0.0,0.0,1667.3973004407235
832,2015-04-13,60400.2293618994,58141.88643755999,96075.59055875656,60400.2293618994,60400.2293618994,17049.177075225824,17049.177075225824,17049.177075225824,19033.197642049505,19033.197642049505,19033.197642049505,-1984.0205668236854,-1984.0205668236854,-1984.0205668236854,0.0,0.0,0.0,77449.40643712523
833,2015-04-14,60424.939811321645,50319.53567210133,89399.37020829147,60424.939811321645,60424.939811321645,9379.65323236074,9379.65323236074,9379.65323236074,11375.907772671902,11375.907772671902,11375.907772671902,-1996.2545403111615,-1996.2545403111615,-1996.2545403111615,0.0,0.0,0.0,69804.59304368238
834,2015-04-15,60449.650260743896,47241.720683365886,86131.34571687327,60449.650260743896,60449.650260743896,5739.731710885053,5739.731710885053,5739.731710885053,7703.851358662722,7703.851358662722,7703.851358662722,-1964.1196477776691,-1964.1196477776691,-1964.1196477776691,0.0,0.0,0.0,66189.38197162894
835,2015-04-16,60474.360710166126,45340.98479618242,82300.14287769461,60474.360710166126,60474.360710166126,2385.4729430283546,2385.4729430283546,2385.4729430283546,4272.411297493125,4272.411297493125,4272.411297493125,-1886.9383544647706,-1886.9383544647706,-1886.9383544647706,0.0,0.0,0.0,62859.83365319448
836,2015-04-17,60499.07115958838,48124.428415852366,87208.40479232921,60499.07115958838,60499.07115958838,7686.664264224318,7686.664264224318,7686.664264224318,9451.77106909547,9451.77106909547,9451.77106909547,-1765.1068048711509,-1765.1068048711509,-1765.1068048711509,0.0,0.0,0.0,68185.7354238127
837,2015-04-18,60523.78160901061,44586.832263888515,82482.10023620086,60523.78160901061,60523.78160901061,3341.747813180955,3341.747813180955,3341.747813180955,4941.860809086712,4941.860809086712,4941.860809086712,-1600.1129959057578,-1600.1129959057578,-1600.1129959057578,0.0,0.0,0.0,63865.52942219157
838,2015-04-19,60548.49205843285,-18053.24028431084,19779.372880037332,60548.49205843285,60548.49205843285,-58173.52479299307,-58173.52479299307,-58173.52479299307,-56778.99994915401,-56778.99994915401,-56778.99994915401,-1394.524843839064,-1394.524843839064,-1394.524843839064,0.0,0.0,0.0,2374.96726543978
839,2015-04-20,60573.2025078551,58932.60697898458,99620.7300610957,60573.2025078551,60573.2025078551,17881.249631964885,17881.249631964885,17881.249631964885,19033.197641875315,19033.197641875315,19033.197641875315,-1151.9480099104303,-1151.9480099104303,-1151.9480099104303,0.0,0.0,0.0,78454.45213981999
840,2015-04-21,60597.91295727734,52411.11363613324,90171.56218449362,60597.91295727734,60597.91295727734,10498.953546169834,10498.953546169834,10498.953546169834,11375.907772588866,11375.907772588866,11375.907772588866,-876.9542264190306,-876.9542264190306,-876.9542264190306,0.0,0.0,0.0,71096.86650344718
841,2015-04-22,60622.62340669958,49412.29297333784,86822.88790038641,60622.62340669958,60622.62340669958,7128.869631283682,7128.869631283682,7128.869631283682,7703.851358749401,7703.851358749401,7703.851358749401,-574.981727465719,-574.981727465719,-574.981727465719,0.0,0.0,0.0,67751.49303798327
842,2015-04-23,60647.333856121826,45469.83548337023,84533.89523827168,60647.333856121826,60647.333856121826,4020.2010867252798,4020.2010867252798,4020.2010867252798,4272.411297542298,4272.411297542298,4272.411297542298,-252.210210817019,-252.210210817019,-252.210210817019,0.0,0.0,0.0,64667.53494284711
843,2015-04-24,60672.04430554406,51046.371748369456,89721.3612882524,60672.04430554406,60672.04430554406,9536.357553949318,9536.357553949318,9536.357553949318,9451.771069193413,9451.771069193413,9451.771069193413,84.58648475590303,84.58648475590303,84.58648475590303,0.0,0.0,0.0,70208.40185949337
844,2015-04-25,60696.75475496631,47636.96033660765,85754.67930130885,60696.75475496631,60696.75475496631,5370.066940475375,5370.066940475375,5370.066940475375,4941.86080908852,4941.86080908852,4941.86080908852,428.2061313868557,428.2061313868557,428.2061313868557,0.0,0.0,0.0,66066.82169544169
845,2015-04-26,60721.46520438855,-15872.419683526958,25200.275252616866,60721.46520438855,60721.46520438855,-56007.80207508893,-56007.80207508893,-56007.80207508893,-56778.99994916774,-56778.99994916774,-56778.99994916774,771.1978740788009,771.1978740788009,771.1978740788009,0.0,0.0,0.0,4713.663129299617
846,2015-04-27,60746.175653810795,62225.92882828718,99845.21724453624,60746.175653810795,60746.175653810795,20139.248785520784,20139.248785520784,20139.248785520784,19033.197641947518,19033.197641947518,19033.197641947518,1106.0511435732624,1106.0511435732624,1106.0511435732624,0.0,0.0,0.0,80885.42443933157
847,2015-04-28,60770.88610323303,54217.922187297256,93375.76669471405,60770.88610323303,60770.88610323303,12801.296331142492,12801.296331142492,12801.296331142492,11375.90777270643,11375.90777270643,11375.90777270643,1425.388558436062,1425.388558436062,1425.388558436062,0.0,0.0,0.0,73572.18243437553
848,2015-04-29,60795.596552655275,51278.15376002193,88606.27614241111,60795.596552655275,60795.596552655275,9426.0088575271,9426.0088575271,9426.0088575271,7703.8513587018215,7703.8513587018215,7703.8513587018215,1722.1574988252787,1722.1574988252787,1722.1574988252787,0.0,0.0,0.0,70221.60541018238
849,2015-04-30,60820.30700207752,47361.093975514625,87188.72802887167,60820.30700207752,60820.30700207752,6262.226328011005,6262.226328011005,6262.226328011005,4272.411297498198,4272.411297498198,4272.411297498198,1989.8150305128072,1989.8150305128072,1989.8150305128072,0.0,0.0,0.0,67082.53333008852
850,2015-05-01,60845.017451499756,54172.23037689144,90705.60809958607,60845.017451499756,60845.017451499756,11674.27207558095,11674.27207558095,11674.27207558095,9451.771069163291,9451.771069163291,9451.771069163291,2222.501006417659,2222.501006417659,2222.501006417659,0.0,0.0,0.0,72519.2895270807
851,2015-05-02,60869.72790092201,47045.25218952919,86791.74657268876,60869.72790092201,60869.72790092201,7357.055279584064,7357.055279584064,7357.055279584064,4941.860809147543,4941.860809147543,4941.860809147543,2415.194470436521,2415.194470436521,2415.194470436521,0.0,0.0,0.0,68226.78318050607
852,2015-05-03,60894.43835034424,-12651.522288723581,26939.22935433108,60894.43835034424,60894.43835034424,-54215.151022474885,-54215.151022474885,-54215.151022474885,-56778.9999491484,-56778.9999491484,-56778.9999491484,2563.8489266735114,2563.8489266735114,2563.8489266735114,0.0,0.0,0.0,6679.287327869351
853,2015-05-04,60919.14879976649,63521.95342353809,100728.38104534999,60919.14879976649,60919.14879976649,21698.700245964872,21698.700245964872,21698.700245964872,19033.19764192674,19033.19764192674,19033.19764192674,2665.5026040381304,2665.5026040381304,2665.5026040381304,0.0,0.0,0.0,82617.84904573136
854,2015-05-05,60943.859249188725,55303.710521277,95299.2386079636,60943.859249188725,60943.859249188725,14094.268298258374,14094.268298258374,14094.268298258374,11375.907772638722,11375.907772638722,11375.907772638722,2718.3605256196515,2718.3605256196515,2718.3605256196515,0.0,0.0,0.0,75038.1275474471
855,2015-05-06,60968.56969861096,53070.920532306096,90637.59105717351,60968.56969861096,60968.56969861096,10425.697323918685,10425.697323918685,10425.697323918685,7703.851358835359,7703.851358835359,7703.851358835359,2721.8459650833256,2721.8459650833256,2721.8459650833256,0.0,0.0,0.0,71394.26702252965
856,2015-05-07,60993.28014803321,48012.24471534703,87939.51202178163,60993.28014803321,60993.28014803321,6949.031013987079,6949.031013987079,6949.031013987079,4272.411297547373,4272.411297547373,4272.411297547373,2676.6197164397067,2676.6197164397067,2676.6197164397067,0.0,0.0,0.0,67942.3111620203
857,2015-05-08,61017.99059745546,53942.99890339147,92707.57417789169,61017.99059745546,61017.99059745546,12036.337564202662,12036.337564202662,12036.337564202662,9451.771069254106,9451.771069254106,9451.771069254106,2584.566494948557,2584.566494948557,2584.566494948557,0.0,0.0,0.0,73054.32816165812
858,2015-05-09,61042.70104687769,48359.67900498516,87375.17863529042,61042.70104687769,61042.70104687769,7390.609509151872,7390.609509151872,7390.609509151872,4941.860809053991,4941.860809053991,4941.860809053991,2448.7487000978813,2448.7487000978813,2448.7487000978813,0.0,0.0,0.0,68433.31055602957
859,2015-05-10,61067.41149629994,-11338.187388182827,26362.687532165386,61067.41149629994,61067.41149629994,-54505.671268743194,-54505.671268743194,-54505.671268743194,-56778.99994914559,-56778.99994914559,-56778.99994914559,2273.3286804023965,2273.3286804023965,2273.3286804023965,0.0,0.0,0.0,6561.740227556744
860,2015-05-11,61092.121945722174,61727.97310626687,101398.31451757367,61092.121945722174,61092.121945722174,21096.659160109182,21096.659160109182,21096.659160109182,19033.197641898994,19033.197641898994,19033.197641898994,2063.4615182101843,2063.4615182101843,2063.4615182101843,0.0,0.0,0.0,82188.78110583135
861,2015-05-12,61116.83239514442,55513.68070117299,93900.31687407427,61116.83239514442,61116.83239514442,13201.068948281938,13201.068948281938,13201.068948281938,11375.90777265599,11375.90777265599,11375.90777265599,1825.1611756259485,1825.1611756259485,1825.1611756259485,0.0,0.0,0.0,74317.90134342636
862,2015-05-13,61141.54284456666,50911.23675297829,90109.09433185756,61141.54284456666,61141.54284456666,9268.994945165554,9268.994945165554,9268.994945165554,7703.851358653522,7703.851358653522,7703.851358653522,1565.1435865120304,1565.1435865120304,1565.1435865120304,0.0,0.0,0.0,70410.53778973222
863,2015-05-14,61166.253293988906,48457.35523241921,85954.94784685844,61166.253293988906,61166.253293988906,5563.062220477749,5563.062220477749,5563.062220477749,4272.411297454929,4272.411297454929,4272.411297454929,1290.6509230228205,1290.6509230228205,1290.6509230228205,0.0,0.0,0.0,66729.31551446665
864,2015-05-15,61190.96374341114,52336.38014154258,91890.08407529612,61190.96374341114,61190.96374341114,10461.032859047322,10461.032859047322,10461.032859047322,9451.771069103059,9451.771069103059,9451.771069103059,1009.261789944262,1009.261789944262,1009.261789944262,0.0,0.0,0.0,71651.99660245847
865,2015-05-16,61215.67419283339,49051.89264547192,86839.64319498205,61215.67419283339,61215.67419283339,5670.553300346609,5670.553300346609,5670.553300346609,4941.860809055804,4941.860809055804,4941.860809055804,728.6924912908054,728.6924912908054,728.6924912908054,0.0,0.0,0.0,66886.22749317999
866,2015-05-17,61240.38464225563,-15036.113283120847,24400.414032123525,61240.38464225563,61240.38464225563,-56322.40518914009,-56322.40518914009,-56322.40518914009,-56778.99994917898,-56778.99994917898,-56778.99994917898,456.5947600388937,456.5947600388937,456.5947600388937,0.0,0.0,0.0,4917.979453115542
867,2015-05-18,61265.09509167787,62231.092364592245,100146.95122328997,61265.09509167787,61265.09509167787,19233.553078719833,19233.553078719833,19233.553078719833,19033.197641924708,19033.197641924708,19033.197641924708,200.3554367951248,200.3554367951248,200.3554367951248,0.0,0.0,0.0,80498.6481703977
868,2015-05-19,61289.80554110012,53817.15484536716,91722.93500548434,61289.80554110012,61289.80554110012,11342.811296538994,11342.811296538994,11342.811296538994,11375.907772673254,11375.907772673254,11375.907772673254,-33.096476134260165,-33.096476134260165,-33.096476134260165,0.0,0.0,0.0,72632.61683763911
869,2015-05-20,61314.515990522355,48975.98529127826,87301.41282692396,61314.515990522355,61314.515990522355,7466.381188507509,7466.381188507509,7466.381188507509,7703.851358740201,7703.851358740201,7703.851358740201,-237.4701702326919,-237.4701702326919,-237.4701702326919,0.0,0.0,0.0,68780.89717902987
870,2015-05-21,61339.22643994459,45046.63176976175,84890.65370926064,61339.22643994459,61339.22643994459,3865.135359397102,3865.135359397102,3865.135359397102,4272.411297599082,4272.411297599082,4272.411297599082,-407.27593820198047,-407.27593820198047,-407.27593820198047,0.0,0.0,0.0,65204.36179934169
871,2015-05-22,61363.93688936684,50467.12959736329,89935.29521056775,61363.93688936684,61363.93688936684,8913.804800623355,8913.804800623355,8913.804800623355,9451.771069201002,9451.771069201002,9451.771069201002,-537.9662685776481,-537.9662685776481,-537.9662685776481,0.0,0.0,0.0,70277.7416899902
872,2015-05-23,61388.64733878908,46352.62151882309,84710.29791070923,61388.64733878908,61388.64733878908,4315.809432329127,4315.809432329127,4315.809432329127,4941.860809038538,4941.860809038538,4941.860809038538,-626.0513767094103,-626.0513767094103,-626.0513767094103,0.0,0.0,0.0,65704.4567711182
873,2015-05-24,61413.357788211324,-16237.003507526082,22446.949337374557,61413.357788211324,61413.357788211324,-57448.186087800634,-57448.186087800634,-57448.186087800634,-56778.99994917616,-56778.99994917616,-56778.99994917616,-669.1861386244576,-669.1861386244576,-669.1861386244576,0.0,0.0,0.0,3965.1717004106904
874,2015-05-25,61438.06823763357,62539.69217774665,99332.70828164213,61438.06823763357,61438.06823763357,18366.97144782776,18366.97144782776,18366.97144782776,19033.19764199691,19033.19764199691,19033.19764199691,-666.2261941691494,-666.2261941691494,-666.2261941691494,0.0,0.0,0.0,79805.03968546132
875,2015-05-26,61462.77868705581,52704.65343139286,91939.3702619536,61462.77868705581,61462.77868705581,10758.655927302465,10758.655927302465,10758.655927302465,11375.907772690522,11375.907772690522,11375.907772690522,-617.2518453880548,-617.2518453880548,-617.2518453880548,0.0,0.0,0.0,72221.43461435828
876,2015-05-27,61487.48913647805,48415.0456402173,86336.01315526056,61487.48913647805,61487.48913647805,7180.292088315021,7180.292088315021,7180.292088315021,7703.851358873736,7703.851358873736,7703.851358873736,-523.5592705587145,-523.5592705587145,-523.5592705587145,0.0,0.0,0.0,68667.78122479307
877,2015-05-28,61512.19958590029,44806.617075250935,84760.22440754416,61512.19958590029,61512.19958590029,3884.791819310338,3884.791819310338,3884.791819310338,4272.411297506639,4272.411297506639,4272.411297506639,-387.6194781963019,-387.6194781963019,-387.6194781963019,0.0,0.0,0.0,65396.99140521063
878,2015-05-29,61536.91003532253,49954.87976804697,90164.89802670313,61536.91003532253,61536.91003532253,9238.76475633877,9238.76475633877,9238.76475633877,9451.771069170882,9451.771069170882,9451.771069170882,-213.0063128321114,-213.0063128321114,-213.0063128321114,0.0,0.0,0.0,70775.6747916613
879,2015-05-30,61561.62048474477,46591.0538055148,86128.2649245164,61561.62048474477,61561.62048474477,4937.565138587808,4937.565138587808,4937.565138587808,4941.860809021278,4941.860809021278,4941.860809021278,-4.295670433470581,-4.295670433470581,-4.295670433470581,0.0,0.0,0.0,66499.18562333258
880,2015-05-31,61586.330934167025,-14344.136132712292,23912.201254173826,61586.330934167025,61586.330934167025,-56545.93881102908,-56545.93881102908,-56545.93881102908,-56778.99994915682,-56778.99994915682,-56778.99994915682,233.06113812773867,233.06113812773867,233.06113812773867,0.0,0.0,0.0,5040.392123137943
881,2015-06-01,61611.04138358926,62259.75958249345,101908.7996712267,61611.04138358926,61611.04138358926,19526.083885575114,19526.083885575114,19526.083885575114,19033.197641876184,19033.197641876184,19033.197641876184,492.8862436989301,492.8862436989301,492.8862436989301,0.0,0.0,0.0,81137.12526916437
882,2015-06-02,61635.7518330115,53858.40695853103,93765.70153574056,61635.7518330115,61635.7518330115,12144.349849509103,12144.349849509103,12144.349849509103,11375.907772622813,11375.907772622813,11375.907772622813,768.4420768862889,768.4420768862889,768.4420768862889,0.0,0.0,0.0,73780.1016825206
883,2015-06-03,61660.46228243375,50827.68423268685,90949.38693137118,61660.46228243375,61660.46228243375,8756.462903279033,8756.462903279033,8756.462903279033,7703.8513587387615,7703.8513587387615,7703.8513587387615,1052.6115445402709,1052.6115445402709,1052.6115445402709,0.0,0.0,0.0,70416.92518571278
884,2015-06-04,61685.17273185598,48078.10162693978,87077.41673884011,61685.17273185598,61685.17273185598,5610.497810060688,5610.497810060688,5610.497810060688,4272.411297555814,4272.411297555814,4272.411297555814,1338.0865125048747,1338.0865125048747,1338.0865125048747,0.0,0.0,0.0,67295.67054191667
885,2015-06-05,61709.88318127823,53219.32733608745,92148.54052041676,61709.88318127823,61709.88318127823,11069.330465969171,11069.330465969171,11069.330465969171,9451.77106914076,9451.77106914076,9451.77106914076,1617.5593968284106,1617.5593968284106,1617.5593968284106,0.0,0.0,0.0,72779.21364724741
886,2015-06-06,61734.59363070047,50226.86380998968,89271.65059925806,61734.59363070047,61734.59363070047,6825.7734368429265,6825.7734368429265,6825.7734368429265,4941.8608090040125,4941.8608090040125,4941.8608090040125,1883.912627838914,1883.912627838914,1883.912627838914,0.0,0.0,0.0,68560.3670675434
887,2015-06-07,61759.3040801227,-12923.592512140911,26486.092956609216,61759.3040801227,61759.3040801227,-54648.59908750206,-54648.59908750206,-54648.59908750206,-56778.99994918865,-56778.99994918865,-56778.99994918865,2130.4008616865935,2130.4008616865935,2130.4008616865935,0.0,0.0,0.0,7110.7049926206455
888,2015-06-08,61784.014529544955,64686.15854576719,102409.09430914269,61784.014529544955,61784.014529544955,21384.018709651937,21384.018709651937,21384.018709651937,19033.197641948387,19033.197641948387,19033.197641948387,2350.8210677035486,2350.8210677035486,2350.8210677035486,0.0,0.0,0.0,83168.0332391969
889,2015-06-09,61808.72497896719,56432.049293167154,95613.08248992334,61808.72497896719,61808.72497896719,13915.573781673398,13915.573781673398,13915.573781673398,11375.907772640077,11375.907772640077,11375.907772640077,2539.6660090333207,2539.6660090333207,2539.6660090333207,0.0,0.0,0.0,75724.2987606406
890,2015-06-10,61833.435428389435,52255.49171369577,91123.07806284401,61833.435428389435,61833.435428389435,10396.10850488458,10396.10850488458,10396.10850488458,7703.851358825438,7703.851358825438,7703.851358825438,2692.257146059142,2692.257146059142,2692.257146059142,0.0,0.0,0.0,72229.54393327402
891,2015-06-11,61858.14587781168,49469.199523927215,88998.70138366736,61858.14587781168,61858.14587781168,7077.264909036585,7077.264909036585,7077.264909036585,4272.41129746337,4272.41129746337,4272.41129746337,2804.853611573215,2804.853611573215,2804.853611573215,0.0,0.0,0.0,68935.41078684827
892,2015-06-12,61882.856327233916,55460.333867950445,94717.30969611029,61882.856327233916,61882.856327233916,12326.505683756772,12326.505683756772,12326.505683756772,9451.771069117782,9451.771069117782,9451.771069117782,2874.7346146389896,2874.7346146389896,2874.7346146389896,0.0,0.0,0.0,74209.36201099069
893,2015-06-13,61907.56677665616,51290.40531112341,88920.07561621336,61907.56677665616,61907.56677665616,7842.114214639805,7842.114214639805,7842.114214639805,4941.860809101183,4941.860809101183,4941.860809101183,2900.2534055386213,2900.2534055386213,2900.2534055386213,0.0,0.0,0.0,69749.68099129596
894,2015-06-14,61932.277226078404,-12695.627851224737,27825.50074284454,61932.277226078404,61932.277226078404,-53898.1381950098,-53898.1381950098,-53898.1381950098,-56778.9999491693,-56778.9999491693,-56778.9999491693,2880.861754159508,2880.861754159508,2880.861754159508,0.0,0.0,0.0,8034.139031068604
895,2015-06-15,61956.98767550065,63959.36348291949,102709.79807157305,61956.98767550065,61956.98767550065,21850.302376539476,21850.302376539476,21850.302376539476,19033.197641974108,19033.197641974108,19033.197641974108,2817.1047345653647,2817.1047345653647,2817.1047345653647,0.0,0.0,0.0,83807.29005204013
896,2015-06-16,61981.698124922885,56564.64263472237,96348.1397387614,61981.698124922885,61981.698124922885,14086.494217500867,14086.494217500867,14086.494217500867,11375.907772657341,11375.907772657341,11375.907772657341,2710.5864448435264,2710.5864448435264,2710.5864448435264,0.0,0.0,0.0,76068.19234242375
897,2015-06-17,62006.408574345136,53511.91253628571,93439.46616677991,62006.408574345136,62006.408574345136,10267.759458367926,10267.759458367926,10267.759458367926,7703.851358824719,7703.851358824719,7703.851358824719,2563.9080995432087,2563.9080995432087,2563.9080995432087,0.0,0.0,0.0,72274.16803271306
898,2015-06-18,62031.11902376737,49731.07963637221,86866.19771655514,62031.11902376737,62031.11902376737,6652.991986492298,6652.991986492298,6652.991986492298,4272.411297607523,4272.411297607523,4272.411297607523,2380.5806888847746,2380.5806888847746,2380.5806888847746,0.0,0.0,0.0,68684.11101025967
899,2015-06-19,62055.82947318961,54456.05676428888,93472.12701394764,62055.82947318961,62055.82947318961,11616.686152380853,11616.686152380853,11616.686152380853,9451.77106920859,9451.77106920859,9451.77106920859,2164.9150831722627,2164.9150831722627,2164.9150831722627,0.0,0.0,0.0,73672.51562557046
900,2015-06-20,62080.53992261186,48983.950117911205,88710.25068026863,62080.53992261186,62080.53992261186,6863.753862339792,6863.753862339792,6863.753862339792,4941.860809160208,4941.860809160208,4941.860809160208,1921.893053179588,1921.893053179588,1921.893053179588,0.0,0.0,0.0,68944.29378495165
901,2015-06-21,62105.25037203409,-12786.576071554518,26515.179802892875,62105.25037203409,62105.25037203409,-55121.976787491156,-55121.976787491156,-55121.976787491156,-56778.99994914996,-56778.99994914996,-56778.99994914996,1657.0231616587992,1657.0231616587992,1657.0231616587992,0.0,0.0,0.0,6983.273584542934
902,2015-06-22,62129.96082145634,63830.47524697804,101352.28737648435,62129.96082145634,62129.96082145634,20409.383486530594,20409.383486530594,20409.383486530594,19033.19764199982,19033.19764199982,19033.19764199982,1376.1858445307732,1376.1858445307732,1376.1858445307732,0.0,0.0,0.0,82539.34430798693
903,2015-06-23,62154.67127087858,54318.702400332964,93284.71449940064,62154.67127087858,62154.67127087858,12461.380006180372,12461.380006180372,12461.380006180372,11375.907772689947,11375.907772689947,11375.907772689947,1085.4722334904243,1085.4722334904243,1085.4722334904243,0.0,0.0,0.0,74616.05127705896
904,2015-06-24,62179.381720300815,52839.26406448556,90807.3148696552,62179.381720300815,62179.381720300815,8494.872728283317,8494.872728283317,8494.872728283317,7703.8513587771395,7703.8513587771395,7703.8513587771395,791.0213695061768,791.0213695061768,791.0213695061768,0.0,0.0,0.0,70674.25444858414
905,2015-06-25,62204.092169723066,48353.216140647724,86328.55511864806,62204.092169723066,62204.092169723066,4771.271715161384,4771.271715161384,4771.271715161384,4272.41129751508,4272.41129751508,4272.41129751508,498.86041764630346,498.86041764630346,498.86041764630346,0.0,0.0,0.0,66975.36388488446
906,2015-06-26,62228.80261914531,52026.818154548695,91430.2285158065,62228.80261914531,62228.80261914531,9666.523389780137,9666.523389780137,9666.523389780137,9451.771069057539,9451.771069057539,9451.771069057539,214.75232072259706,214.75232072259706,214.75232072259706,0.0,0.0,0.0,71895.32600892545
907,2015-06-27,62253.51306856755,48568.57211530756,85940.15905090448,62253.51306856755,62253.51306856755,4885.9158380782255,4885.9158380782255,4885.9158380782255,4941.860809066652,4941.860809066652,4941.860809066652,-55.9449709884263,-55.9449709884263,-55.9449709884263,0.0,0.0,0.0,67139.42890664577
908,2015-06-28,62278.22351798979,-14305.257905778266,24270.283461020696,62278.22351798979,62278.22351798979,-57087.403922700316,-57087.403922700316,-57087.403922700316,-56778.999949165256,-56778.999949165256,-56778.999949165256,-308.40397353505784,-308.40397353505784,-308.40397353505784,0.0,0.0,0.0,5190.819595289475
909,2015-06-29,62302.93396741203,59028.389587462814,97828.47667536631,62302.93396741203,62302.93396741203,18494.76299589921,18494.76299589921,18494.76299589921,19033.19764192558,19033.19764192558,19033.19764192558,-538.4346460263706,-538.4346460263706,-538.4346460263706,0.0,0.0,0.0,80797.69696331123
910,2015-06-30,62327.64441683427,53210.41165212812,91951.05637269489,62327.64441683427,62327.64441683427,10633.337496888604,10633.337496888604,10633.337496888604,11375.907772622237,11375.907772622237,11375.907772622237,-742.5702757336323,-742.5702757336323,-742.5702757336323,0.0,0.0,0.0,72960.98191372288
