Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
T3d,6,2013-06-29,3008,389,1,0,0,0
T1a,5,2013-06-28,6771,695,1,0,0,1
T1b,5,2013-06-28,7630,1016,1,0,0,0
T1c,5,2013-06-28,0,0,0,0,0,1
T2a,5,2013-06-28,9489,1247,1,0,0,1
T2b,5,2013-06-28,3958,485,1,0,0,0
T2c,5,2013-06-28,7706,758,1,0,0,1
T3a,5,2013-06-28,7585,909,1,0,0,1
T3b,5,2013-06-28,11430,882,1,0,0,0
T3c,5,2013-06-28,7080,762,1,0,0,1
T3d,5,2013-06-28,4713,613,1,0,0,1
T1a,4,2013-06-27,5472,594,1,0,0,1
T1b,4,2013-06-27,4393,780,1,0,0,0
T1c,4,2013-06-27,0,0,0,0,0,1
T2a,4,2013-06-27,8250,1171,1,0,0,1
T2b,4,2013-06-27,3327,470,1,0,0,0
T2c,4,2013-06-27,7840,767,1,0,0,1
T3a,4,2013-06-27,5947,796,1,0,0,1
T3b,4,2013-06-27,9484,750,1,0,0,0
T3c,4,2013-06-27,4971,594,1,0,0,1
T3d,4,2013-06-27,4435,634,1,0,0,1
T1a,3,2013-06-26,4893,573,1,0,0,1
T1b,3,2013-06-26,3688,723,1,0,0,0
T1c,3,2013-06-26,0,0,0,0,0,1
T2a,3,2013-06-26,8805,1232,1,0,0,1
T2b,3,2013-06-26,3555,458,1,0,0,0
T2c,3,2013-06-26,8064,764,1,0,0,1
T3a,3,2013-06-26,5845,819,1,0,0,0
T3b,3,2013-06-26,8457,686,1,0,0,0
T3c,3,2013-06-26,4278,558,1,0,0,1
T3d,3,2013-06-26,4482,615,1,0,0,1
T1a,2,2013-06-25,4750,559,1,0,0,1
T1b,2,2013-06-25,4213,790,1,0,0,0
T1c,2,2013-06-25,0,0,0,0,0,1
T2a,2,2013-06-25,6897,973,1,0,0,1
T2b,2,2013-06-25,3136,457,1,0,0,0
T2c,2,2013-06-25,5449,537,1,0,0,1
T3a,2,2013-06-25,6044,880,1,0,0,0
T3b,2,2013-06-25,8263,673,1,0,0,0
T3c,2,2013-06-25,4934,618,1,0,0,1
T3d,2,2013-06-25,3684,554,1,0,0,1
T1a,1,2013-06-24,4917,607,1,0,0,1
T1b,1,2013-06-24,4703,823,1,0,0,0
T1c,1,2013-06-24,0,0,0,0,0,1
T2a,1,2013-06-24,10315,1319,1,0,0,1
T2b,1,2013-06-24,4034,502,1,0,0,0
T2c,1,2013-06-24,8790,848,1,0,0,1
T3a,1,2013-06-24,7039,925,1,0,0,0
T3b,1,2013-06-24,8567,737,1,0,0,0
T3c,1,2013-06-24,5580,726,1,0,0,1
T3d,1,2013-06-24,5659,741,1,0,0,1
T1a,7,2013-06-23,0,0,0,0,0,0
T1b,7,2013-06-23,0,0,0,0,0,0
T1c,7,2013-06-23,0,0,0,0,0,0
T2a,7,2013-06-23,0,0,0,0,0,0
T2b,7,2013-06-23,0,0,0,0,0,0
T2c,7,2013-06-23,0,0,0,0,0,0
T3a,7,2013-06-23,0,0,0,0,0,0
T3b,7,2013-06-23,0,0,0,0,0,0
T3c,7,2013-06-23,0,0,0,0,0,0
T3d,7,2013-06-23,0,0,0,0,0,0
T1a,6,2013-06-22,6525,705,1,0,0,0
T1b,6,2013-06-22,4927,909,1,0,0,0
T1c,6,2013-06-22,0,0,0,0,0,0
T2a,6,2013-06-22,10729,1348,1,0,0,0
T2b,6,2013-06-22,3019,328,1,0,0,0
T2c,6,2013-06-22,7505,648,1,0,0,0
T3a,6,2013-06-22,6275,905,1,0,0,0
T3b,6,2013-06-22,10513,839,1,0,0,0
T3c,6,2013-06-22,4374,603,1,0,0,0
T3d,6,2013-06-22,3331,426,1,0,0,0
T1a,5,2013-06-21,8705,856,1,1,0,0
T1b,5,2013-06-21,7083,1092,1,1,0,0
T1c,5,2013-06-21,0,0,0,1,0,1
T2a,5,2013-06-21,10112,1352,1,1,0,1
T2b,5,2013-06-21,5119,544,1,1,0,0
T2c,5,2013-06-21,10536,962,1,1,0,1
T3a,5,2013-06-21,7404,995,1,1,0,0
T3b,5,2013-06-21,12321,946,1,1,0,0
T3c,5,2013-06-21,6870,748,1,1,0,0
T3d,5,2013-06-21,4759,661,1,1,0,0
T1a,4,2013-06-20,6719,698,1,1,0,0
T1b,4,2013-06-20,5382,863,1,1,0,0
T1c,4,2013-06-20,0,0,0,1,0,1
T2a,4,2013-06-20,9070,1228,1,1,0,1
T2b,4,2013-06-20,4182,499,1,1,0,0
T2c,4,2013-06-20,8907,835,1,1,0,1
T3a,4,2013-06-20,6559,866,1,1,0,0
T3b,4,2013-06-20,9184,705,1,1,0,0
T3c,4,2013-06-20,5980,680,1,1,0,0
T3d,4,2013-06-20,4373,645,1,1,0,0
T1a,3,2013-06-19,6694,701,1,1,0,0
T1b,3,2013-06-19,6163,985,1,1,0,0
T1c,3,2013-06-19,0,0,0,1,0,1
T2a,3,2013-06-19,9713,1295,1,1,0,1
T2b,3,2013-06-19,4169,533,1,1,0,0
T2c,3,2013-06-19,9694,857,1,1,0,1
T3a,3,2013-06-19,6989,915,1,1,0,0
T3b,3,2013-06-19,7903,686,1,1,0,0
T3c,3,2013-06-19,5906,678,1,1,0,0
T3d,3,2013-06-19,4421,588,1,1,0,0
T1a,2,2013-06-18,7840,767,1,1,0,0
T1b,2,2013-06-18,6267,1010,1,1,0,0
T1c,2,2013-06-18,0,0,0,1,0,0
T2a,2,2013-06-18,10044,1282,1,1,0,0
T2b,2,2013-06-18,5025,538,1,1,0,0
T2c,2,2013-06-18,10558,936,1,1,0,0
T3a,2,2013-06-18,7517,915,1,1,0,0
T3b,2,2013-06-18,9373,709,1,1,0,0
T3c,2,2013-06-18,6552,769,1,1,0,0
T3d,2,2013-06-18,5029,670,1,1,0,0
T1a,1,2013-06-17,9201,878,1,1,0,0
T1b,1,2013-06-17,8975,1274,1,1,0,0
T1c,1,2013-06-17,0,0,0,1,0,0
T2a,1,2013-06-17,12084,1515,1,1,0,0
T2b,1,2013-06-17,6027,657,1,1,0,0
T2c,1,2013-06-17,12574,1062,1,1,0,0
T3a,1,2013-06-17,9580,1106,1,1,0,0
T3b,1,2013-06-17,12793,980,1,1,0,0
T3c,1,2013-06-17,8818,933,1,1,0,0
T3d,1,2013-06-17,5220,716,1,1,0,0
T1a,7,2013-06-16,0,0,0,0,0,0
T1b,7,2013-06-16,0,0,0,0,0,0
T1c,7,2013-06-16,0,0,0,0,0,0
T2a,7,2013-06-16,0,0,0,0,0,0
T2b,7,2013-06-16,0,0,0,0,0,0
T2c,7,2013-06-16,0,0,0,0,0,0
T3a,7,2013-06-16,0,0,0,0,0,0
T3b,7,2013-06-16,0,0,0,0,0,0
T3c,7,2013-06-16,0,0,0,0,0,0
T3d,7,2013-06-16,0,0,0,0,0,0
T1a,6,2013-06-15,5985,685,1,0,0,0
T1b,6,2013-06-15,5886,948,1,0,0,0
T1c,6,2013-06-15,0,0,0,0,0,0
T2a,6,2013-06-15,10866,1406,1,0,0,0
T2b,6,2013-06-15,3287,363,1,0,0,0
T2c,6,2013-06-15,6673,584,1,0,0,0
T3a,6,2013-06-15,6378,831,1,0,0,0
T3b,6,2013-06-15,9999,805,1,0,0,0
T3c,6,2013-06-15,4553,604,1,0,0,0
T3d,6,2013-06-15,3216,416,1,0,0,0
T1a,5,2013-06-14,5670,712,1,0,0,0
T1b,5,2013-06-14,4916,860,1,0,0,0
T1c,5,2013-06-14,0,0,0,0,0,0
T2a,5,2013-06-14,8711,1166,1,0,0,0
T2b,5,2013-06-14,3739,458,1,0,0,0
T2c,5,2013-06-14,8486,880,1,0,0,0
T3a,5,2013-06-14,6879,920,1,0,0,0
T3b,5,2013-06-14,11462,857,1,0,0,0
T3c,5,2013-06-14,5659,735,1,0,0,0
T3d,5,2013-06-14,4478,584,1,0,0,0
T1a,4,2013-06-13,5544,610,1,0,0,0
T1b,4,2013-06-13,4512,759,1,0,0,0
T1c,4,2013-06-13,0,0,0,0,0,0
T2a,4,2013-06-13,8369,1171,1,0,0,0
T2b,4,2013-06-13,3599,432,1,0,0,0
T2c,4,2013-06-13,7948,777,1,0,0,0
T3a,4,2013-06-13,5624,764,1,0,0,0
T3b,4,2013-06-13,7267,670,1,0,0,0
T3c,4,2013-06-13,5228,676,1,0,0,0
T3d,4,2013-06-13,4320,650,1,0,0,0
T1a,3,2013-06-12,5704,668,1,0,0,0
T1b,3,2013-06-12,4547,764,1,0,0,0
T1c,3,2013-06-12,0,0,0,0,0,0
T2a,3,2013-06-12,7938,1164,1,0,0,0
T2b,3,2013-06-12,2904,426,1,0,0,0
T2c,3,2013-06-12,8207,871,1,0,0,0
T3a,3,2013-06-12,5855,804,1,0,0,0
T3b,3,2013-06-12,7482,636,1,0,0,0
T3c,3,2013-06-12,5211,673,1,0,0,0
T3d,3,2013-06-12,3943,638,1,0,0,0
T1a,2,2013-06-11,6396,707,1,0,0,0
T1b,2,2013-06-11,4714,878,1,0,0,0
T1c,2,2013-06-11,0,0,0,0,0,0
T2a,2,2013-06-11,9066,1266,1,0,0,0
T2b,2,2013-06-11,3487,485,1,0,0,0
T2c,2,2013-06-11,8512,833,1,0,0,0
T3a,2,2013-06-11,6241,865,1,0,0,0
T3b,2,2013-06-11,8261,687,1,0,0,0
T3c,2,2013-06-11,5362,694,1,0,0,0
T3d,2,2013-06-11,4610,671,1,0,0,0
T1a,1,2013-06-10,6267,738,1,0,0,0
T1b,1,2013-06-10,5537,960,1,0,0,0
T1c,1,2013-06-10,0,0,0,0,0,0
T2a,1,2013-06-10,9911,1364,1,0,0,0
T2b,1,2013-06-10,3628,478,1,0,0,0
T2c,1,2013-06-10,9091,877,1,0,0,0
T3a,1,2013-06-10,6887,973,1,0,0,0
T3b,1,2013-06-10,9585,740,1,0,0,0
T3c,1,2013-06-10,5755,786,1,0,0,0
T3d,1,2013-06-10,4328,660,1,0,0,0
T1a,7,2013-06-09,0,0,0,0,0,0
T1b,7,2013-06-09,0,0,0,0,0,0
T1c,7,2013-06-09,0,0,0,0,0,0
T2a,7,2013-06-09,0,0,0,0,0,0
T2b,7,2013-06-09,0,0,0,0,0,0
T2c,7,2013-06-09,0,0,0,0,0,0
T3a,7,2013-06-09,0,0,0,0,0,0
T3b,7,2013-06-09,0,0,0,0,0,0
T3c,7,2013-06-09,0,0,0,0,0,0
T3d,7,2013-06-09,0,0,0,0,0,0
T1a,6,2013-06-08,6481,793,1,0,0,0
T1b,6,2013-06-08,4920,910,1,0,0,0
T1c,6,2013-06-08,0,0,0,0,0,0
T2a,6,2013-06-08,11137,1446,1,0,0,0
T2b,6,2013-06-08,2903,332,1,0,0,0
T2c,6,2013-06-08,6959,638,1,0,0,0
T3a,6,2013-06-08,6945,920,1,0,0,0
T3b,6,2013-06-08,9923,802,1,0,0,0
T3c,6,2013-06-08,4831,631,1,0,0,0
T3d,6,2013-06-08,3013,410,1,0,0,0
T1a,5,2013-06-07,7839,862,1,1,0,0
T1b,5,2013-06-07,7076,1086,1,1,0,0
T1c,5,2013-06-07,0,0,0,1,0,0
T2a,5,2013-06-07,10054,1343,1,1,0,0
T2b,5,2013-06-07,4921,553,1,1,0,0
T2c,5,2013-06-07,10056,955,1,1,0,0
T3a,5,2013-06-07,7964,1038,1,1,0,0
T3b,5,2013-06-07,9642,806,1,1,0,0
T3c,5,2013-06-07,6483,764,1,1,0,0
T3d,5,2013-06-07,4687,627,1,1,0,0
T1a,4,2013-06-06,7852,802,1,1,0,0
T1b,4,2013-06-06,6739,1109,1,1,0,0
T1c,4,2013-06-06,0,0,0,1,0,0
T2a,4,2013-06-06,9054,1245,1,1,0,0
T2b,4,2013-06-06,4162,560,1,1,0,0
T2c,4,2013-06-06,9224,816,1,1,0,0
T3a,4,2013-06-06,7419,1016,1,1,0,0
T3b,4,2013-06-06,9724,778,1,1,0,0
T3c,4,2013-06-06,5873,705,1,1,0,0
T3d,4,2013-06-06,5041,689,1,1,0,0
T1a,3,2013-06-05,7222,740,1,1,0,0
T1b,3,2013-06-05,7834,1220,1,1,0,0
T1c,3,2013-06-05,0,0,0,1,0,0
T2a,3,2013-06-05,9765,1295,1,1,0,0
T2b,3,2013-06-05,4922,571,1,1,0,0
T2c,3,2013-06-05,9259,894,1,1,0,0
T3a,3,2013-06-05,6917,893,1,1,0,0
T3b,3,2013-06-05,8994,717,1,1,0,0
T3c,3,2013-06-05,6508,737,1,1,0,0
T3d,3,2013-06-05,4712,689,1,1,0,0
T1a,2,2013-06-04,8322,818,1,1,0,0
T1b,2,2013-06-04,9217,1352,1,1,0,0
T1c,2,2013-06-04,0,0,0,1,0,0
T2a,2,2013-06-04,10074,1279,1,1,0,0
T2b,2,2013-06-04,4573,608,1,1,0,0
T2c,2,2013-06-04,9647,901,1,1,0,0
T3a,2,2013-06-04,7968,1000,1,1,0,0
T3b,2,2013-06-04,9349,748,1,1,0,0
T3c,2,2013-06-04,7173,819,1,1,0,0
T3d,2,2013-06-04,4949,687,1,1,0,0
T1a,1,2013-06-03,8802,876,1,1,0,0
T1b,1,2013-06-03,11249,1568,1,1,0,0
T1c,1,2013-06-03,0,0,0,1,0,0
T2a,1,2013-06-03,11216,1414,1,1,0,0
T2b,1,2013-06-03,6553,744,1,1,0,0
T2c,1,2013-06-03,11345,1026,1,1,0,0
T3a,1,2013-06-03,9731,1161,1,1,0,0
T3b,1,2013-06-03,13898,1021,1,1,0,0
T3c,1,2013-06-03,8150,921,1,1,0,0
T3d,1,2013-06-03,5893,778,1,1,0,0
T1a,7,2013-06-02,0,0,0,0,0,0
T1b,7,2013-06-02,0,0,0,0,0,0
T1c,7,2013-06-02,0,0,0,0,0,0
T2a,7,2013-06-02,0,0,0,0,0,0
T2b,7,2013-06-02,0,0,0,0,0,0
T2c,7,2013-06-02,0,0,0,0,0,0
T3a,7,2013-06-02,0,0,0,0,0,0
T3b,7,2013-06-02,0,0,0,0,0,0
T3c,7,2013-06-02,0,0,0,0,0,0
T3d,7,2013-06-02,0,0,0,0,0,0
T1a,6,2013-06-01,7007,824,1,0,0,0
T1b,6,2013-06-01,7130,1175,1,0,0,0
T1c,6,2013-06-01,0,0,0,0,0,0
T2a,6,2013-06-01,12364,1553,1,0,0,0
T2b,6,2013-06-01,2936,300,1,0,0,0
T2c,6,2013-06-01,7600,659,1,0,0,0
T3a,6,2013-06-01,6787,858,1,0,0,0
T3b,6,2013-06-01,12112,884,1,0,0,0
T3c,6,2013-06-01,5787,668,1,0,0,0
T3d,6,2013-06-01,4029,480,1,0,0,0
T1a,5,2013-05-31,10323,973,1,1,0,0
T1b,5,2013-05-31,17533,1900,1,1,0,0
T1c,5,2013-05-31,0,0,0,1,0,0
T2a,5,2013-05-31,10509,1343,1,1,0,0
T2b,5,2013-05-31,4131,448,1,1,0,1
T2c,5,2013-05-31,9772,883,1,1,0,0
T3a,5,2013-05-31,8486,1066,1,1,0,0
T3b,5,2013-05-31,15549,1034,1,1,0,1
T3c,5,2013-05-31,7953,851,1,1,0,0
T3d,5,2013-05-31,5688,706,1,1,0,0
T1a,4,2013-05-30,8527,823,1,1,0,0
T1b,4,2013-05-30,0,0,0,1,a,0
T1c,4,2013-05-30,0,0,0,1,0,0
T2a,4,2013-05-30,10009,1231,1,1,0,0
T2b,4,2013-05-30,0,0,0,1,a,1
T2c,4,2013-05-30,9705,902,1,1,0,0
T3a,4,2013-05-30,7357,926,1,1,0,0
T3b,4,2013-05-30,0,0,0,1,a,1
T3c,4,2013-05-30,6763,757,1,1,0,0
T3d,4,2013-05-30,5039,700,1,1,0,0
T1a,3,2013-05-29,8129,772,1,1,0,0
T1b,3,2013-05-29,7292,1061,1,1,0,0
T1c,3,2013-05-29,0,0,0,1,0,0
T2a,3,2013-05-29,9998,1242,1,1,0,0
T2b,3,2013-05-29,3912,440,1,1,0,1
T2c,3,2013-05-29,9033,861,1,1,0,0
T3a,3,2013-05-29,6486,889,1,1,0,0
T3b,3,2013-05-29,12002,935,1,1,0,1
T3c,3,2013-05-29,5720,639,1,1,0,0
T3d,3,2013-05-29,4923,645,1,1,0,0
T1a,2,2013-05-28,8065,790,1,1,0,0
T1b,2,2013-05-28,8054,1181,1,1,0,0
T1c,2,2013-05-28,0,0,0,1,0,0
T2a,2,2013-05-28,9293,1192,1,1,0,0
T2b,2,2013-05-28,3827,408,1,1,0,1
T2c,2,2013-05-28,10494,902,1,1,0,0
T3a,2,2013-05-28,7510,950,1,1,0,0
T3b,2,2013-05-28,8559,686,1,1,0,1
T3c,2,2013-05-28,6681,771,1,1,0,0
T3d,2,2013-05-28,5381,710,1,1,0,0
T1a,1,2013-05-27,9203,855,1,1,0,0
T1b,1,2013-05-27,9684,1333,1,1,0,0
T1c,1,2013-05-27,0,0,0,1,0,0
T2a,1,2013-05-27,12144,1461,1,1,0,0
T2b,1,2013-05-27,4640,521,1,1,0,1
T2c,1,2013-05-27,12279,1033,1,1,0,0
T3a,1,2013-05-27,8089,997,1,1,0,0
T3b,1,2013-05-27,12424,974,1,1,0,1
T3c,1,2013-05-27,7606,837,1,1,0,0
T3d,1,2013-05-27,5736,748,1,1,0,0
T1a,7,2013-05-26,0,0,0,0,0,0
T1b,7,2013-05-26,0,0,0,0,0,0
T1c,7,2013-05-26,0,0,0,0,0,0
T2a,7,2013-05-26,0,0,0,0,0,0
T2b,7,2013-05-26,0,0,0,0,0,0
T2c,7,2013-05-26,0,0,0,0,0,0
T3a,7,2013-05-26,0,0,0,0,0,0
T3b,7,2013-05-26,0,0,0,0,0,0
T3c,7,2013-05-26,0,0,0,0,0,0
T3d,7,2013-05-26,0,0,0,0,0,0
T1a,6,2013-05-25,5936,743,1,0,0,0
T1b,6,2013-05-25,5105,867,1,0,0,0
T1c,6,2013-05-25,0,0,0,0,0,0
T2a,6,2013-05-25,10575,1340,1,0,0,0
T2b,6,2013-05-25,2409,256,1,0,0,0
T2c,6,2013-05-25,5974,515,1,0,0,0
T3a,6,2013-05-25,5874,831,1,0,0,0
T3b,6,2013-05-25,10300,818,1,0,0,0
T3c,6,2013-05-25,4490,552,1,0,0,0
T3d,6,2013-05-25,2064,281,1,0,0,0
T1a,5,2013-05-24,6332,736,1,0,0,0
T1b,5,2013-05-24,5032,907,1,0,0,0
T1c,5,2013-05-24,0,0,0,0,0,0
T2a,5,2013-05-24,7846,1190,1,0,0,0
T2b,5,2013-05-24,2877,354,1,0,0,1
T2c,5,2013-05-24,8582,876,1,0,0,0
T3a,5,2013-05-24,6671,962,1,0,0,0
T3b,5,2013-05-24,8922,727,1,0,0,1
T3c,5,2013-05-24,5208,683,1,0,0,0
T3d,5,2013-05-24,3867,582,1,0,0,0
T1a,4,2013-05-23,5457,690,1,0,0,0
T1b,4,2013-05-23,3517,698,1,0,0,0
T1c,4,2013-05-23,0,0,0,0,0,0
T2a,4,2013-05-23,9416,1265,1,0,0,0
T2b,4,2013-05-23,2725,335,1,0,0,1
T2c,4,2013-05-23,8407,845,1,0,0,0
T3a,4,2013-05-23,5350,795,1,0,0,0
T3b,4,2013-05-23,8589,720,1,0,0,1
T3c,4,2013-05-23,4949,660,1,0,0,0
T3d,4,2013-05-23,4568,672,1,0,0,0
T1a,3,2013-05-22,6147,703,1,0,0,0
T1b,3,2013-05-22,4928,815,1,0,0,0
T1c,3,2013-05-22,0,0,0,0,0,0
T2a,3,2013-05-22,8337,1147,1,0,0,0
T2b,3,2013-05-22,2612,328,1,0,0,1
T2c,3,2013-05-22,7620,796,1,0,0,0
T3a,3,2013-05-22,6343,860,1,0,0,0
T3b,3,2013-05-22,8920,668,1,0,0,1
T3c,3,2013-05-22,5087,660,1,0,0,0
T3d,3,2013-05-22,3710,519,1,0,0,0
T1a,2,2013-05-21,6973,811,1,0,0,0
T1b,2,2013-05-21,5452,1010,1,0,0,1
T1c,2,2013-05-21,0,0,0,0,0,1
T2a,2,2013-05-21,11410,1505,1,0,0,1
T2b,2,2013-05-21,3844,437,1,0,0,1
T2c,2,2013-05-21,9411,948,1,0,0,1
T3a,2,2013-05-21,6516,935,1,0,0,1
T3b,2,2013-05-21,10825,844,1,0,0,1
T3c,2,2013-05-21,5689,713,1,0,0,0
T3d,2,2013-05-21,4188,553,1,0,0,0
T1a,1,2013-05-20,0,0,0,0,a,0
T1b,1,2013-05-20,0,0,0,0,a,0
T1c,1,2013-05-20,0,0,0,0,a,0
T2a,1,2013-05-20,0,0,0,0,a,0
T2b,1,2013-05-20,0,0,0,0,a,0
T2c,1,2013-05-20,0,0,0,0,a,0
T3a,1,2013-05-20,0,0,0,0,a,0
T3b,1,2013-05-20,0,0,0,0,a,0
T3c,1,2013-05-20,0,0,0,0,a,0
T3d,1,2013-05-20,0,0,0,0,a,0
T1a,7,2013-05-19,0,0,0,0,0,0
T1b,7,2013-05-19,0,0,0,0,0,0
T1c,7,2013-05-19,0,0,0,0,0,0
T2a,7,2013-05-19,0,0,0,0,0,0
T2b,7,2013-05-19,0,0,0,0,0,0
T2c,7,2013-05-19,0,0,0,0,0,0
T3a,7,2013-05-19,0,0,0,0,0,0
T3b,7,2013-05-19,0,0,0,0,0,0
T3c,7,2013-05-19,0,0,0,0,0,0
T3d,7,2013-05-19,0,0,0,0,0,0
T1a,6,2013-05-18,6764,828,1,0,0,0
T1b,6,2013-05-18,5516,946,1,0,0,0
T1c,6,2013-05-18,0,0,0,0,0,0
T2a,6,2013-05-18,11022,1499,1,0,0,0
T2b,6,2013-05-18,2605,307,1,0,0,0
T2c,6,2013-05-18,6680,623,1,0,0,0
T3a,6,2013-05-18,6562,890,1,0,0,0
T3b,6,2013-05-18,10453,850,1,0,0,0
T3c,6,2013-05-18,5409,681,1,0,0,0
T3d,6,2013-05-18,3162,442,1,0,0,0
T1a,5,2013-05-17,8054,821,1,1,0,0
T1b,5,2013-05-17,6907,1087,1,1,0,0
T1c,5,2013-05-17,0,0,0,1,0,0
T2a,5,2013-05-17,10011,1369,1,1,0,0
T2b,5,2013-05-17,3920,448,1,1,0,0
T2c,5,2013-05-17,9816,935,1,1,0,0
T3a,5,2013-05-17,7757,1016,1,1,0,0
T3b,5,2013-05-17,12074,925,1,1,0,0
T3c,5,2013-05-17,5827,755,1,1,0,0
T3d,5,2013-05-17,4473,637,1,1,0,0
T1a,4,2013-05-16,7502,799,1,1,0,0
T1b,4,2013-05-16,7416,1106,1,1,0,0
T1c,4,2013-05-16,0,0,0,1,0,0
T2a,4,2013-05-16,9226,1312,1,1,0,0
T2b,4,2013-05-16,4359,593,1,1,0,0
T2c,4,2013-05-16,8585,854,1,1,0,0
T3a,4,2013-05-16,7027,940,1,1,0,0
T3b,4,2013-05-16,10711,824,1,1,0,0
T3c,4,2013-05-16,6387,749,1,1,0,0
T3d,4,2013-05-16,4541,662,1,1,0,0
T1a,3,2013-05-15,7573,755,1,1,0,0
T1b,3,2013-05-15,7635,1117,1,1,0,0
T1c,3,2013-05-15,0,0,0,1,0,0
T2a,3,2013-05-15,9195,1264,1,1,0,0
T2b,3,2013-05-15,4189,504,1,1,0,0
T2c,3,2013-05-15,9076,853,1,1,0,0
T3a,3,2013-05-15,6909,898,1,1,0,0
T3b,3,2013-05-15,9817,738,1,1,0,0
T3c,3,2013-05-15,6116,716,1,1,0,0
T3d,3,2013-05-15,4570,637,1,1,0,0
T1a,2,2013-05-14,7547,773,1,1,0,0
T1b,2,2013-05-14,8799,1273,1,1,0,0
T1c,2,2013-05-14,0,0,0,1,0,0
T2a,2,2013-05-14,9845,1336,1,1,0,0
T2b,2,2013-05-14,4596,593,1,1,0,0
T2c,2,2013-05-14,10310,911,1,1,0,0
T3a,2,2013-05-14,7407,942,1,1,0,0
T3b,2,2013-05-14,10098,773,1,1,0,0
T3c,2,2013-05-14,7095,808,1,1,0,0
T3d,2,2013-05-14,4899,699,1,1,0,0
T1a,1,2013-05-13,8938,941,1,1,0,0
T1b,1,2013-05-13,10354,1348,1,1,0,0
T1c,1,2013-05-13,0,0,0,1,0,0
T2a,1,2013-05-13,11761,1435,1,1,0,0
T2b,1,2013-05-13,5171,638,1,1,0,0
T2c,1,2013-05-13,11575,1003,1,1,0,0
T3a,1,2013-05-13,9025,1069,1,1,0,0
T3b,1,2013-05-13,13283,940,1,1,0,0
T3c,1,2013-05-13,7900,856,1,1,0,0
T3d,1,2013-05-13,5864,798,1,1,0,0
T1a,7,2013-05-12,0,0,0,0,0,0
T1b,7,2013-05-12,0,0,0,0,0,0
T1c,7,2013-05-12,0,0,0,0,0,0
T2a,7,2013-05-12,0,0,0,0,0,0
T2b,7,2013-05-12,0,0,0,0,0,0
T2c,7,2013-05-12,0,0,0,0,0,0
T3a,7,2013-05-12,0,0,0,0,0,0
T3b,7,2013-05-12,0,0,0,0,0,0
T3c,7,2013-05-12,0,0,0,0,0,0
T3d,7,2013-05-12,0,0,0,0,0,0
T1a,6,2013-05-11,7072,855,1,0,0,0
T1b,6,2013-05-11,6525,1054,1,0,0,0
T1c,6,2013-05-11,0,0,0,0,0,0
T2a,6,2013-05-11,11245,1477,1,0,0,0
T2b,6,2013-05-11,2817,333,1,0,0,0
T2c,6,2013-05-11,6500,608,1,0,0,0
T3a,6,2013-05-11,6400,850,1,0,0,0
T3b,6,2013-05-11,11524,950,1,0,0,0
T3c,6,2013-05-11,5677,695,1,0,0,0
T3d,6,2013-05-11,3868,546,1,0,0,0
T1a,5,2013-05-10,7448,837,1,0,0,1
T1b,5,2013-05-10,9650,1238,1,0,0,0
T1c,5,2013-05-10,0,0,0,0,0,1
T2a,5,2013-05-10,11653,1539,1,0,0,1
T2b,5,2013-05-10,4675,569,1,0,0,0
T2c,5,2013-05-10,10276,1003,1,0,0,1
T3a,5,2013-05-10,8063,1056,1,0,0,1
T3b,5,2013-05-10,13122,952,1,0,0,0
T3c,5,2013-05-10,6914,866,1,0,0,1
T3d,5,2013-05-10,6245,784,1,0,0,1
T1a,4,2013-05-09,0,0,0,0,a,0
T1b,4,2013-05-09,0,0,0,0,a,0
T1c,4,2013-05-09,0,0,0,0,a,0
T2a,4,2013-05-09,0,0,0,0,a,0
T2b,4,2013-05-09,0,0,0,0,a,0
T2c,4,2013-05-09,0,0,0,0,a,0
T3a,4,2013-05-09,0,0,0,0,a,0
T3b,4,2013-05-09,0,0,0,0,a,0
T3c,4,2013-05-09,0,0,0,0,a,0
T3d,4,2013-05-09,0,0,0,0,a,0
T1a,3,2013-05-08,7539,914,1,0,0,0
T1b,3,2013-05-08,6661,1089,1,0,0,0
T1c,3,2013-05-08,0,0,0,0,0,0
T2a,3,2013-05-08,10434,1410,1,0,0,0
T2b,3,2013-05-08,4518,626,1,0,0,0
T2c,3,2013-05-08,9539,973,1,0,0,0
T3a,3,2013-05-08,7316,1052,1,0,0,0
T3b,3,2013-05-08,10005,832,1,0,0,0
T3c,3,2013-05-08,6503,795,1,0,0,0
T3d,3,2013-05-08,5331,707,1,0,0,0
T1a,2,2013-05-07,5636,687,1,0,0,0
T1b,2,2013-05-07,5143,929,1,0,0,0
T1c,2,2013-05-07,0,0,0,0,0,0
T2a,2,2013-05-07,9047,1284,1,0,0,0
T2b,2,2013-05-07,3534,532,1,0,0,0
T2c,2,2013-05-07,8916,863,1,0,0,0
T3a,2,2013-05-07,7103,959,1,0,0,0
T3b,2,2013-05-07,9666,753,1,0,0,0
T3c,2,2013-05-07,5752,721,1,0,0,0
T3d,2,2013-05-07,4494,670,1,0,0,0
T1a,1,2013-05-06,6029,759,1,0,0,0
T1b,1,2013-05-06,5540,994,1,0,0,0
T1c,1,2013-05-06,0,0,0,0,0,0
T2a,1,2013-05-06,10586,1386,1,0,0,0
T2b,1,2013-05-06,4068,553,1,0,0,0
T2c,1,2013-05-06,9516,907,1,0,0,0
T3a,1,2013-05-06,6886,997,1,0,0,0
